Brand,Logo,Since,Country,Info
EIGHTVOLUME,https://image.msscdn.net/mfile_s01/_brand/free_medium/eightvolume.png?202311170803,SINCE 2012,한국,"EIGHT VOLUME(에잇볼륨)은 ROCK SPIRIT을 뿌리에 두고 시작된 도메스틱 브랜드입니다. EIGHT VOLUME은 EVOLUTION의 또 다른 언어로, ""진화""라는 뜻을 담고 있습니다. ""진화""를 주제로 한 EIGHTVOLUME은 사회 전반에 관한 의식과 모든 문화에 대해 의미 있는 메시지를 전달하고 있습니다."
MESTARI,https://image.msscdn.net/mfile_s01/_brand/free_medium/mestari.png?202310200609,SINCE 2023,한국,메스타리(MESTARI)는 스포츠 스트릿 캐주얼 웨어와 MZ 세대를 타깃으로 한 감성적인 캐주얼 웨어를 제안하는 브랜드입니다.
ARC,https://image.msscdn.net/mfile_s01/_brand/free_medium/arc.png?202309040155,SINCE 2021,한국,"에이알씨(ARC)는 'A Running Club'의 준말로, 러닝과 일상을 잇는 브랜드입니다. 러닝 말미에 드는 생각과 다짐을 바탕으로 에이알씨를 디자인합니다."
EIRIN,https://image.msscdn.net/mfile_s01/_brand/free_medium/eirin.png?202105210155,SINCE 2017,한국,에이린(EIRIN)은 합리적이고 실용적인 워크 웨어라는 브랜드 콘셉트를 바탕으로 매 시즌 새로운 감성과 애티튜드를 제안하는 컨템포러리 브랜드입니다.
DEXXTER,https://image.msscdn.net/mfile_s01/_brand/free_medium/dexxter.png?202105210155,SINCE 2017,한국,"DEXXTER(댁스터)는 미국 스트릿볼의 성지인 Newyork Holcombe Rucker Park에서 영향을 받아 스트릿패션 및 스포츠웨어, 힙합문화를 트렌디한 시각에서 재조명한 브랜드로 Discover The Greatest Play라는 슬로건 아래 다양한 컨셉의 제품을 제공합니다."
RADLIMITED,https://image.msscdn.net/mfile_s01/_brand/free_medium/radlimited.png?202206290057,SINCE 2018,한국,"라드리미티드(RAD LIMITED)는 컨템포러리 아트 웨어를 지향하는 디자이너 브랜드입니다. 근사한, 훌륭한 이라는 의미의 `라드(Rad)`와 제한된, 한정된 이라는 의미의 `리미티드(Limited)`를 결합한 브랜드 네임은, 브랜드가 추구하는 아이덴티티를 함축적으로 표현합니다."
BLANK,https://image.msscdn.net/mfile_s01/_brand/free_medium/blank.png?202401301044,SINCE 2009,한국,BLANK(블랭크)는 2009년 6월에 디자이너 이지원이 론칭한 서울 베이스의 컨템포러리 캐주얼 브랜드입니다. 클래식한 아이템에 기반을 두고 스트리트 무드에 영감을 받아 독특한 디테일과 무드로 캐주얼하면서도 개성 있는 스타일을 표현합니다.
SEASALTSEA,https://image.msscdn.net/mfile_s01/_brand/free_medium/seasaltsea.png?202305081023,SINCE 2021,한국,씨솔트씨(SEA SALT SEA)는 자연을 생각하고 바다와 여름을 사랑하는 마음을 담은 브랜드입니다. 우리가 사랑하는 바다와 여름이 주는 자유로움과 청량함에서 영감을 받았습니다.
ENOR,https://image.msscdn.net/mfile_s01/_brand/free_medium/enor.png?202310310858,SINCE 2017,한국,"엔오르(EN OR)는 입기 불편한 예술적인 옷보다, 틀에 갇혀 있지 않은 새로움이 일상에 자연스럽게 스며드는 디자인을 제안하는 브랜드입니다. 유연한 실루엣 속 위트있는 디테일이 공존하며, 레트로한 무드를 현대적 감각으로 재해석한 완성도 있는 룩을 선보입니다."
BETMASS,https://image.msscdn.net/mfile_s01/_brand/free_medium/betmass.png?202105210156,SINCE 2019,한국,"뱉매스(BETMASS)는 평범함을 표방하지만 평범하지 않은, 다르지 않음에서 오는 자유로움을 표현하는 놈코어 스트릿 브랜드입니다."
SHUTTER,https://image.msscdn.net/mfile_s01/_brand/free_medium/shutter.png?202311020605,SINCE 2016,한국,"SHUTTER(셔터)는 카메라와 동일한 뜻을 의미하며, 'GO HARD OR GO HOME'이라는 슬로건 아래 브랜드를 이끌어 나가고 있습니다. 우리는 반복적이고 지루한 삶 속에 얽매이지 않고 매사에 최선을 다해 의미 있는 기억들을 담아내고자 합니다."
DEVERRMAN,https://image.msscdn.net/mfile_s01/_brand/free_medium/deverrman.png?202303130914,SINCE 2017,한국,"드베르망(DEVERRMAN)은 프랑스어 Devers와 Man의 합성어로 '남성적인 방향으로'라는 의미를 담고 있습니다. 클래식 무드 기반으로 한 캐주얼 웨어를 지향합니다. 클래식 웨어의 다소 딱딱한 무드를 드베르망의 느낌으로 재해석 하고, 클래식을 사랑하는 사람들에게 홀리데이 룩을 선사합니다."
TAKEFORM,https://image.msscdn.net/mfile_s01/_brand/free_medium/takeform.png?202204150630,SINCE 2013,한국,"테이크폼(TAKEFORM)은 피트니스를 기반으로 일상에서도 편안하게 입을 수 있는 애슬레져 브랜드입니다. 일상, 운동시 높은 가동성 그리고 부드러운 촉감과 편안함을 담고자 합니다."
WISSY,https://image.msscdn.net/mfile_s01/_brand/free_medium/wissy.png?202311030250,SINCE 2014,한국,WISSY(위씨)는 베이직을 기반으로 감성과 유행을 반영하여 누구나 쉽게 접근할 수 있고 소장가치 있는 상품을 만들어 내기 위해 노력합니다. 또한 차별화된 디테일과 세련된 컬러를 바탕으로 브랜드를 전개하고 있으며 자칫 투박할 수 있는 브랜드들 사이에서 감성을 더하여 새로운 시각에서 새로운 필드를 창조해 나아갑니다.
LAMARO,https://image.msscdn.net/mfile_s01/_brand/free_medium/lamaro.png?202306290534,SINCE 2022,한국,라마로(LAMARO)는 훌륭한 솜씨를 모티브로 품질과 조화를 디자인합니다. 하나를 구매할 때도 신중한 당신이 만족할 수 있도록 하루의 일과 일상을 함께하는 브랜드입니다.
COMMONGARMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/commongarment.png?202112100328,SINCE 2018,한국,"commongarment(커먼 가먼트)는 합리적인 가격으로 좋은 원단과 높은 봉제 퀄리티.베이직하며 누구나 입기 좋은, 옷장에서 손이 많이가는 High Quality & Low cost 를 모티브로 평범하지만 유니크하고 누구나 입기 좋은 옷을 만들고있는 브랜드입니다."
THELOGUE,https://image.msscdn.net/mfile_s01/_brand/free_medium/thelogue.png?202105210155,SINCE 2015,한국,"THE LOGUE(더로그)는 1년 365일 꼭 필요한 아이템을 좀 더 트렌디하고 편안한 착장을 통해 일상생활에서의 머스트 해브 아이템으로 자리매김하고자, 다양한 스타일 생산에 박차를 가하는 전문브랜드입니다."
CLAWMONEY,https://image.msscdn.net/mfile_s01/_brand/free_medium/clawmoney.png?202112100328,SINCE 2002,미국,클라우머니(CLAW MONEY)는 트렌드 세터들을 위해 다양한 디자인의 컬렉션을 선보이는 글로벌 라이프스타일 브랜드입니다.
SANGSANGPOWERSTATION,https://image.msscdn.net/mfile_s01/_brand/free_medium/sangsangpowerstation.png?202105210155,SINCE 2013,한국,"상상발전소(SANGSANG POWER STATION)는 디자인을 하는 것이 아니라 단지 문제를 더 오래 연구합니다. 한 번도 실수를 해보지 않은 사람은 새로운 것을 시도한 적이 없는 사람입니다. 이론은 당신을 A 에서 B 지점으로 데려다 주지만 상상은 우리를 어디든지 데려다줍니다. 상상은 지식보다 중요합니다.지식은 한계가 있지만 상상은 전 세계를 일주합니다. 상상발전소는 성공 보다는 가치를 추구하는,상상을 자유롭게 이용하는 예술가입니다. 우리는 상상합니다.당신의 상상을 넘어..."
MEANDER,https://image.msscdn.net/mfile_s01/_brand/free_medium/meander.png?202403111621,SINCE 2019,한국,미앤더(MEANDER)는 시간이 지나도 변하지 않는 가치에 대한 고민을 기반으로 일상에 편안하게 녹아드는 아이템을 소개하는 캐주얼 웨어 브랜드입니다.
ADIO,https://image.msscdn.net/mfile_s01/_brand/free_medium/adio.png?202305190138,SINCE 2021,한국,에이디오(ADIO)는 모든 사람이 차별과 편견 없이 당당하고 건강한 삶을 누리길 추구하며 일상복처럼 편안한 애슬레저 룩을 제안합니다.
AIDER,https://image.msscdn.net/mfile_s01/_brand/free_medium/aider.png?202205170932,SINCE 2012,한국,에이더(AIDER)는 '누구나 건강하고 행복하게'라는 미션과 함께 2030년까지 1억 명의 건강에 도움을 주고자 하는 비전을 가진 보호대 전문 업체입니다.
OWALA,https://image.msscdn.net/mfile_s01/_brand/free_medium/owala.png?202310120757,SINCE 2012,미국,"오왈라(OWALA)는 컬러풀한 색상으로 언제 어디서나, 일상생활 모든 곳에서 편리한 라이프스타일을 지향합니다."
OUTDOORPRODUCTSGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/outdoorproductsgolf.png?202304181407,SINCE 1973,미국,아웃도어프로덕츠 골프(OUTDOOR PRODUCTS GOLF)는 변화를 추구하는 21세기 라이프스타일 브랜드 아웃도어프로덕츠(OUTDOOR PRODUCTS)의 트렌디하고 캐주얼한 감성을 골프와 접목해 완성한 골프 브랜드입니다. 골프뿐만 아니라 일상에서도 즐길 수 있는 편안하고 실용적이며 합리적인 아이템을 제안합니다.
GLOVEWORKS,https://image.msscdn.net/mfile_s01/_brand/free_medium/gloveworks.png?202303140220,SINCE 2014,미국,글러브웍스(GLOVEWORKS)는 20년 이상 세계 유명 스포츠 브랜드의 야구 글러브를 제조하던 노하우를 바탕으로 2014년 론칭한 커스텀 전문 브랜드입니다. 야구 용품뿐만 아니라 야구의 히스토리와 컬처를 주제로 한 어패럴과 액세서리도 선보입니다.
MODERNSTUDIOS,https://image.msscdn.net/mfile_s01/_brand/free_medium/modernstudios.png?202403131618,SINCE 2017,한국,MODERNSTUDIOS(모던스튜디오)는 기본에 충실하는 브랜드입니다. 모던함을 강조하는 기본의 스타일에 소재의 다양함을 적용하여 모던하지만 새로운 스타일의 제품을 선보입니다. 또한 기본에 충실한 제품에 소비자의 니즈를 담아 보다 편안하고 퀄리티높은 제품을 제공합니다.
ERGOGEAR,https://image.msscdn.net/mfile_s01/_brand/free_medium/ergogear.png?202402050202,SINCE 2015,한국,"에르고기어(ERGOGEAR)는 비바스포츠 고유 브랜드로 헬스와 피트니스 용품 전문 브랜드입니다. 최상의 소재와 차별화된 인체공학 기술로 고품질을 추구하며, 유니크한 디자인을 선보입니다."
KND,https://image.msscdn.net/mfile_s01/_brand/free_medium/knd.png?202309040130,SINCE 2015,한국,"케이엔드(KND)는 일상에서 쉽게, 자주, 오래 손이 가는 제품을 제작하는 것을 목표로 하는 브랜드입니다. 밀리터리, 아웃도어, 워크 웨어, 데님 등의 디테일과 소재에서 모티브를 얻어 다양한 캐주얼 의류를 선보입니다."
LUGBOX,https://image.msscdn.net/mfile_s01/_brand/free_medium/lugbox.png?202309170647,SINCE 2020,한국,러그박스(LUGBOX)는 생활 속 가치 변화에 발맞추어 디자인적 편리성을 갖춘 작지만 미학적이고 실용적인 아이디어를 선보입니다.
BLACKBROWN,https://image.msscdn.net/mfile_s01/_brand/free_medium/blackbrown.png?202301310950,SINCE 2012,한국,"블랙브라운(BLACKBROWN)은 이탈리아 감성의 클래식한 비즈니스 캐주얼 브랜드로 디자인, 생산, 유통 프로세스를 직접 진행하여 합리적인 가격으로 선보입니다."
OCEANTAG,https://image.msscdn.net/mfile_s01/_brand/free_medium/oceantag.png?202310050814,SINCE 2015,한국,오션테그(OCEANTAG)는 다이버가 연구&개발하는 워터스포츠용품 브랜드입니다. 워터스포츠를 처음 시작하는 누구나 편안하고 친숙하게 즐길 수 있는 제품을 제안합니다.
OFFTHEDOOR,https://image.msscdn.net/mfile_s01/_brand/free_medium/offthedoor.png?202401161154,SINCE 2013,한국,"오프더도어(OFF THE DOOR)는 일상과 패션 그리고 기능의 통합을 목표로 하는 데일리 웨어 브랜드입니다. 언제, 어디서, 무엇을 하든 오프더도어와 함께하는 이들의 매 순간을 편안케 만들고자 합니다."
LIVEPRO,https://image.msscdn.net/mfile_s01/_brand/free_medium/livepro.png?202212130231,SINCE 2004,중국,리브프로(LIVEPRO)는 프리미엄 피트니스 스튜디오 장비와 프로 스포츠팀을 위한 시스템 솔루션을 제공하는 프리미엄 기능성 트레이닝 브랜드입니다.
RNOT,https://image.msscdn.net/mfile_s01/_brand/free_medium/rnot.png?202204220724,SINCE 2018,한국,RNOT(알엔오티)는 새로운 장르를 만들어갈 이시대의 노마딕트라이브<알엔오티>캐쥬얼을 테크적 아이템을 활용하여 재구성한 브랜드입니다.
AWESOMEUS,https://image.msscdn.net/mfile_s01/_brand/free_medium/awesomeus.png?202211140529,SINCE 2020,한국,어썸어스(AWESOMEUS)는 지구에서 일어나는 해프닝을 모티브로 한 디자인을 선보이는 패션 브랜드입니다.
GRAMINUS,https://image.msscdn.net/mfile_s01/_brand/free_medium/graminus.png?202301310636,SINCE 2020,한국,그래미누스(GRAMINUS)는 유스 컬처를 기반으로 일상에서 공감할 수 있는 요소를 재해석한 스토리텔링을 창의적인 아트워크와 디테일로 선보이는 컴포터블 웨어를 추구합니다.
261EUI,https://image.msscdn.net/mfile_s01/_brand/free_medium/261eui.png?202212280125,SINCE 2019,한국,"261이유아이(261EUI)는 ‘보편적 시각의 객관화’라는 슬로건을 토대로, 사회적 통념에 의해 획일화된 개인의 선입견을 입체적 관점으로 확장하고자 합니다."
BOYARCHIVE,https://image.msscdn.net/mfile_s01/_brand/free_medium/boyarchive.png?202403131524,SINCE 2021,한국,소년아카이브(BOY ARCHIVE)는 특별한 콘셉트와 주제보다는 베이식과 심플함으로 소년을 표현하는 브랜드입니다.
VOLVIK,https://image.msscdn.net/mfile_s01/_brand/free_medium/volvik.png?202311100855,SINCE 1980,한국,볼빅(VOLVIK)은 세계적인 수준의 골프공과 골프용품을 생산하여 토털 스포츠 브랜드로 발돋움하고자 하는 대한민국 대표 골프용품 브랜드입니다.
TOMDEER,https://image.msscdn.net/mfile_s01/_brand/free_medium/tomdeer.png?202403111418,SINCE 2016,한국,"톰디어(TOMDEER)는 브랜드 거품을 뺀 가성비를 자랑하는 스포츠용품 브랜드입니다. 고글, 헬멧, 장갑, 보호대 등 사용자의 안전을 중시한 다양한 스포츠용품을 선보입니다."
BEACHESANDCREAM,https://image.msscdn.net/mfile_s01/_brand/free_medium/beachesandcream.png?202403121549,SINCE 2023,한국,"비치스앤크림(BEACHESANDCREAM)은 스포티, 애슬레틱, 아웃도어, 비치 무드를 패셔너블하게 재해석하여 선보이는 브랜드입니다. 군더더기 없이 깔끔한 실루엣과 편안한 소재로 성별, 시즌이나 트렌드에 상관없이 옷장에 오래 두고 입을 수 있는 제품을 선보입니다."
BBONUS,https://image.msscdn.net/mfile_s01/_brand/free_medium/bbonus.png?202306160829,SINCE 2017,한국,"뽀너스(BBONUS)는 간호사 출신 대표가 만든, 의료인이 인정한 라이프스타일 브랜드입니다. 기분 좋은 보너스처럼 일과 일상에 활력을 주는 제품과 서비스를 제공합니다."
ADLT,https://image.msscdn.net/mfile_s01/_brand/free_medium/adlt.png?202302230434,SINCE 2022,한국,"에이디엘티(ADLT)는 성숙함, 성인을 뜻하는 단어 'ADULT'를 변형하여 '완성해가는'이라는 의미를 담았습니다. 각기 다른 가치를 완성해가는 소중한 일상에 스며들 수 있는 것들을 제안합니다."
ONENINENINEONE,https://image.msscdn.net/mfile_s01/_brand/free_medium/oneninenineone.png?202305250826,SINCE 2016,한국,"ONENINENINEONE(일구구일)의 이름은 우리 디자이너 친구들의 인생이 1991년에 시작된 것과는 무관합니다. 우리의 슬로건은 ‘위대한 예술은 꽃, 큰 가지, 과일 그리고 자신의 뿌리를 가지고 특정 장소에서 자라는 나무와 같다’로 멕시코의 화가인 디에고 리베라의 말을 빌려온 것입니다. 우리는 이처럼 우리의 뿌리로부터 영감을 받아 다양한 프로젝트를 진행하는 브랜드입니다."
