Brand_KR,Brand_ENG,Logo,Since,Country,Info,개수
토핏,TOFIT,https://image.msscdn.net/mfile_s01/_brand/free_medium/tofit.png?202105210155,SINCE 2014,한국,"TOFIT(토핏)은 고품질의 의류를 만드는데 중점을 둔 진보적인 STREET WEAR 브랜드로 음악,미술,패션 및 서브컬쳐에 영감을 받습니다. 프리미엄 소재와 대담한 그래픽 및 고전적인 실루엣을 결합하여 시대를 초월한 정교한 작품을 만듭니다.",59
303피플즈,303PEOPLES,https://image.msscdn.net/mfile_s01/_brand/free_medium/303peoples.png?202303290114,SINCE 2021,한국,303피플즈(303PEOPLES)는 'BEQUEATH VALUABLE WEAR(가치 있는 옷을 물려주다)'라는 슬로건 아래 2021년 서울을 베이스로 론칭한 디자이너 브랜드입니다. 이지하고 클래식한 트래블 캐주얼 서브컬처를 기반으로 20년 차 디자이너 듀오의 협업을 통해 303피플즈만의 라이프스타일 무드를 제안합니다.,54
프뮤아무르,PREMIEREAMOUR,https://image.msscdn.net/mfile_s01/_brand/free_medium/premiereamour.png?202310180203,SINCE 2023,한국,"프뮤아무르(PREMIERE AMOUR)는 '첫사랑'이라는 프랑스어 표현으로, 첫사랑처럼 소중하고 잊지 못할 가치를 지닌 브랜드를 지향합니다. 우리는 여성의 아름다움과 자유로움을 지지하며 일상에서도 로맨틱하고 특별한 순간을 만들어 드리기 위해 노력합니다.",27
골든아이,GOLDENAI,https://image.msscdn.net/mfile_s01/_brand/free_medium/goldenai.png?202110290837,SINCE 2011,한국,"GOLDENAI (골든아이) 는 소재,감도,실루엣에 집중하여 천천히 고요하게 만들어가는 브랜드 입니다.",26
바시카,BASIKA,https://image.msscdn.net/mfile_s01/_brand/free_medium/basika.png?202310260114,SINCE 2023,한국,바시카(BASIKA)는 니트로 만들 수 있는 캐주얼한 스타일링의 모든 것을 선보이기 위해 만들어진 컨템포러리 브랜드입니다.,30
버커루,BUCKAROO,https://image.msscdn.net/mfile_s01/_brand/free_medium/buckaroo.png?202403141207,SINCE 2004,한국,버커루(BUCKAROO)는 레트로 감성을 모던하게 재해석한 프리미엄 빈티지 캐주얼 브랜드입니다.,1509
올디,ALLD,https://image.msscdn.net/mfile_s01/_brand/free_medium/alld.png?202112060852,SINCE 2020,한국,"올디(ALL D)는 고퀄리티의 진보적인 디자인을 전개하는 트렌디한 하이엔드 콘셉트의 데님 전문 브랜드입니다. 누구든지(WHOEVER), 어디서든(WHEREVER), 고객의 니즈 충족(WHAT)의 `3W`를 브랜드 이념으로 하며, 최고의 원부자재를 사용하며 테크니컬한 워싱과 고퀄리티 봉제 기술을 제품에 담아냅니다. 누구나 어디서든 니즈에 맞춰 자신의 개성을 표현하기 적합한 프리미엄 데님을 선보입니다.",15
랭5,LANG5,https://image.msscdn.net/mfile_s01/_brand/free_medium/lang5.png?202311070744,SINCE 2021,한국,랭5(LANG5)는 일상 속에 스며드는 모던한 무드와 간결한 디테일을 연출하는 베이식 라인 컨템포러리 브랜드입니다.,196
모티브스트릿,MOTIVESTREET,https://image.msscdn.net/mfile_s01/_brand/free_medium/motivestreet.png?202301310653,SINCE 2013,한국,"모티브스트릿(MOTIVESTREET)은 변화하는 트렌드 안에서 스트릿 감성을 기반으로 누구나 쉽고, 가볍게 입고 즐길 수 있는 유니섹스 캐주얼 브랜드입니다. 트렌드 흐름에서 영감을 받아 모티브스트릿만의 컬러와 디자인으로 베이직 하지만 유쾌하고 웃음이 묻어나는 새로운 스타일의 아이템을 매 시즌 선보입니다.",413
페얼스,PAIRS,https://image.msscdn.net/mfile_s01/_brand/free_medium/pairs.png?202211140149,SINCE 2011,한국,"페얼스(PAIRS)는 여름, 바다, 서핑, 음악 그리고 1970~1990년대의 그래픽과 음악, 빈티지, 하와이 등에서 영감을 받아 다양한 제품들을 제작하고 판매하는 편집숍 브랜드입니다.",41
노네임니드,NONAMENEED,https://image.msscdn.net/mfile_s01/_brand/free_medium/nonameneed.png?202308290133,SINCE 2019,한국,노네임니드(NONAMENEED)는 서울을 기반으로 주제에 구애받지 않는 다양한 문화와 라이프스타일에서 영감을 받은 작업물들을 선보이는 브랜드입니다.,40
데님인디고마스터,DENIMINDIGOMASTER,https://image.msscdn.net/mfile_s01/_brand/free_medium/denimindigomaster.png?202206070620,SINCE 2013,한국,"DENIMINDIGOMASTER(데님인디고마스터)는 간결하지만 대단한이라는 ""SIMPLE BUT SIGNIFICANT"" 모토 아래 KUROKI, KAIHARA, KURABO 일본산 3대 MAJOR 셀비지 원단을 사용하는 프리미엄 데님 브랜드입니다.",58
이그노어,IGNORE,https://image.msscdn.net/mfile_s01/_brand/free_medium/ignore.png?202311160005,SINCE 2020,한국,"이그노어(IGNORE)는 22 F/W를 시작으로 미니멀과 컬러 포인트 바탕의 세미 오버핏, 디테일이 들어간 의류를 제작합니다. 이그노어는 '무시하다'라는 의미이지만, 'Don't ignore me(나를 무시하지 마)'라는 해석을 통해 자신감과 자존감을 높이는 옷을 만들겠다는 브랜드의 아이덴티티를 내포하고 있습니다.",39
어나더에이,ANOTHERA,https://image.msscdn.net/mfile_s01/_brand/free_medium/anothera.png?202401241819,SINCE 2015,한국,ANOTHER A(어나더에이)는 기존 ‘A’ 가 가지고 있는 정형화된 이미지에서 벗어나 ‘또 다른 시작＇이라는 의미를 담고 있는 브랜드입니다. 캐주얼하고 미니멀한 베이스에 Another A만의 감성을 더하여 트렌드를 반영함과 동시에 개성 있고 감각적인 룩을 선보입니다. 또 한 Another A는 국내에 자체 생산라인을 갖추고 있어 국내외 타 브랜드들 보다 우수한 퀄리티와 합리적인 가격을 추구합니다. 매 시즌 베이직함을 바탕으로 한 ‘또 다른’ 디자인들로 다양한 스타일링을 제안합니다.,134
널,NUL,https://image.msscdn.net/mfile_s01/_brand/free_medium/nul.png?202311140025,SINCE 2019,한국,널(NUL)은 틀에 박힌것을 추구하기 보다는 자기만의 색깔을 갖자는 “Let ‘NUL’ get rid of your stereotype” 슬로건 아래 데님을 베이스로 트렌디하고 웨어러블한 감성과 디테일로 새로운 스타일을 제안하는 브랜드입니다.,29
유스크루,YOUTHKREW,https://image.msscdn.net/mfile_s01/_brand/free_medium/youthkrew.png?202309270328,SINCE 2020,한국,유스크루(YOUTHKREW)는 같은 취향을 가진 친구들과 함께 나누는 자연스러운 일상을 지향합니다. 미니멀한 라인을 기반으로 트렌드를 재해석하는 브랜드입니다.,278
페이지,PAGE,https://image.msscdn.net/mfile_s01/_brand/free_medium/page.png?202106220543,SINCE 2020,한국,페이지(PAGE)는 지친 현대인들에게 휴식 같은 페미닌 무드의 아이템을 선보이는 브랜드입니다.,130
프라이노크,FREIKNOCK,https://image.msscdn.net/mfile_s01/_brand/free_medium/freiknock.png?202307210100,SINCE 2013,한국,"FREIKNOCK(프라이노크)는 ""자유를 두드리다""라는 합성어로 일상에서 접근할수 있는 다양한 것들을 통해 답답한 도시생활에서 벗어나고자 하는 주제로 컬렉션을 진행하는 디자이너 브랜드입니다. 지퍼및 각종 부자재, 프린트등 최고급 퀄리티를 사용하여 입는 사람으로 하여금 ""좋은 옷을 입었다."" 라는 느낌이 들수 있게 디자인 하고 있습니다.",28
와이씨더블유,YCW,https://image.msscdn.net/mfile_s01/_brand/free_medium/ycw.png?202311030813,SINCE 2022,한국,"와이씨더블유(YCW)는 'YOU CREATE WONDER'의 약자로, 컬러의 본질과 감각적인 스타일을 탐구합니다. 시대의 흐름과 소통하는 실루엣, 센스 있는 컬러의 조합, 익숙한 디자인의 재해석으로 소비자에게 새로운 경험을 제안합니다.",132
더 그린컵,THEGREENCUP,https://image.msscdn.net/mfile_s01/_brand/free_medium/thegreencup.png?202209270458,SINCE 2021,한국,"더 그린컵(THE GREENCUP)은 현재 미국, 영국, 일본, 한국 등을 중심으로 유행하고 있는 새로운 골프 라이프스타일을 최초로 소개합니다. 젊고 긍정적인 마인드와 고급스럽고 세련된 패션, 클래식에 트렌디함을 더한 골프 컬처를 유니크한 콘텐츠로 제작합니다.",46
풀타임,POOLTIME,https://image.msscdn.net/mfile_s01/_brand/free_medium/pooltime.png?202312050503,SINCE 2021,한국,"풀타임(POOLTIME)은 수영장 가는 순간, 수영장에서 보내는 행복한 순간들을 의미하는 이름입니다. 스위머들이 가장 설레는 그 순간에 여러분과 함께하는 브랜드가 되겠습니다.",57
논로컬,NONLOCAL,https://image.msscdn.net/mfile_s01/_brand/free_medium/nonlocal.png?202309180113,SINCE 2015,한국,"논로컬(NONLACAL)은 내추럴, 타임리스, 라이프라는 가치를 바탕으로 탄생한 브랜드입니다. 클래식한 무드를 재해석하여 일상에서 자연스러운 아름다움을 담아내는 실루엣, 감도 있는 소재로 오랫동안 간직할 수 있는 타임리스 디자인을 추구합니다.",902
수이봄,SUIBOM,https://image.msscdn.net/mfile_s01/_brand/free_medium/suibom.png?202312040533,SINCE 2020,한국,"수이봄(SUIBOM)은 연속성을 상징하는 뫼비우스에 역동성을 더해 언제나 멋스럽게 입을 수 있는 'Always on trend'를 지향합니다. 일상의 자연스러운 모습에서 느낄 수 있는 멋을 추구하는 컴포트 캐주얼 웨어 브랜드로, 편안하고 특별한 오늘을 선사합니다. 빈티지한 컬러와 다양한 장르의 작품에서 영감을 받은 디자인을 제안합니다.",77
오버도즈,OVERDOZ,https://image.msscdn.net/mfile_s01/_brand/free_medium/overdoz.png?202307060734,SINCE 2016,한국,오버도즈(OVERDOZ)는 골프 플레이와 라이프스타일이 더 자유롭고 트렌디하길 원하는 스타일리시한 안목을 가진 당신에게 골프에 대한 새로운 방향을 제시합니다.,6
모스,MOTH,https://image.msscdn.net/mfile_s01/_brand/free_medium/moth.png?202112010605,SINCE 2020,한국,모스(MOTH)는 나비와 나방이 한 끗 차이라는 생각에서 시작하였습니다. 아름다움과 못남의 차이도 한 끗 차이라는 것을 패션으로 표현하고자 합니다. 옷 한벌 한벌이 나를 새롭게 만들어주는 소중한 옷이 되길 바라는 마음으로 디자인합니다.,244
느와,NOIR,https://image.msscdn.net/mfile_s01/_brand/free_medium/noir.png?202401241818,SINCE 2010,한국,"NOIR(느와)는 컨템포러리 캐주얼 여성복 브랜드입니다. 미니멀한 디자인을 기반으로 소재들의 재미있는 결합과 독특한 패턴을 통해 매 시즌 새로운 이야기와 디자인을 제안하고자 합니다. NOIR 느와는 2010년 2월 브랜드 론칭 이후로 다양한 편집매장과 에이전시, 프로젝트 등을 통해 국내외에 브랜드를 꾸준히 소개해왔으며 디자이너의 감성이 담긴 다양한 아이템들을 좋은 품질과 합리적인 가격으로 선보이기 위해 노력하고 있습니다.",258
마나비스세븐,MANAVIS7,https://image.msscdn.net/mfile_s01/_brand/free_medium/manavis7.png?202401261055,SINCE 2018,한국,"MANAVIS7(마나비스세븐)은 모던하고 심플한 스타일에 유니크한 원단 매칭과 다양한 컬러 전개를 통해 유니섹스룩을 완성시키며, 꾸민 듯 꾸미지 않은 자연스러운 감성이 마나비스세븐의 시그니쳐 스타일 입니다. 일상에서 편안함을 추구하고 데일리 웨어러블 룩을 지향하는 컨템포러리 브랜드입니다.",541
스텀피니,STUMPYNEE,https://image.msscdn.net/mfile_s01/_brand/free_medium/stumpynee.png?202306210716,SINCE 2022,한국,"스텀피니(STUMPYNEE)는 시티 팝의 도회적인 분위기와 다채로운 색감, 편안한 개성을 선보이는 유스 컬처 기반의 브랜드입니다.",148
알렌스,ALENS,https://image.msscdn.net/mfile_s01/_brand/free_medium/alens.png?202105210155,SINCE 2021,한국,"알렌스(ALENS)는 원단, 봉제 방법, 패턴 등 가장 기본인 옷 자체의 본질에 대해 고민합니다. 유행의 흐름이나 디자인보다는 기본기에 집중하여 좋은 옷, 편안한 옷을 알렌스만의 단일화된 무드로 선보입니다.",40
비뮤즈맨션,BEMUSEMANSION,https://image.msscdn.net/mfile_s01/_brand/free_medium/bemusemansion.png?202202210314,SINCE 2017,한국,비뮤즈맨션(BEMUSE MANSION)은 듀오 디자이너가 2017년 론칭한 여성복 브랜드입니다. 우리와 함께 경험하고 살아가는 동시대적인 어반 라이프스타일에 주목하며 그 속의 다양함을 비뮤즈맨션만의 감성으로 모던하고 감각적으로 표현합니다.,363
뮤직프리크,MUSICFREAK,https://image.msscdn.net/mfile_s01/_brand/free_medium/musicfreak.png?202310230043,SINCE 2022,한국,뮤직프리크(MUSICFREAK)는 우리의 일상에 항상 존재하는 음악과 모든 예술을 모티브로 시작된 유틸리티 브랜드입니다.,48
네네츠 어센틱,NENETSAUTHENTIC,https://image.msscdn.net/mfile_s01/_brand/free_medium/nenetsauthentic.png?202110120018,SINCE 2021,한국,네네츠 어센틱(NENETS AUTHENTIC)은 러시아 북부 유목 민족의 이름에서 유래하였습니다. 편안한 활동성과 브랜드만의 심플한 아이덴티티를 포인트로 제품을 디자인하고 있습니다. 시티보이 무드를 콘셉트로 한 남녀노소 누구나 즐기기 좋은 활동성 높은 캐주얼 제품을 소개합니다.,219
카프리슈,CAPRICIEUX,https://image.msscdn.net/mfile_s01/_brand/free_medium/capricieux.png?202306270004,SINCE 2017,한국,"카프리슈(CAPRICIEUX)는 불어로 변덕쟁이를 의미합니다. 허무하고 반복적인 권태로운 현실로부터 도피하려는 낭만주의적 성향을 모티브로, 예측할 수 없는 서로 이질적인 것들의 결합이 가져오는 부조화 속에서의 아름다움을 추구합니다.",148
오바인,OBINE,https://image.msscdn.net/mfile_s01/_brand/free_medium/obine.png?202207110529,SINCE 2022,한국,오바인(OBINE)은 'One Bite Is Never Enough!(한 입으로는 부족해!)'라는 슬로건을 바탕으로 욕심 많은 현대인의 모습을 익살스러운 아트워크와 직설적인 레터링을 통해 유쾌하게 표현한 유니섹스 캐주얼 브랜드입니다. 옷에 대한 철학과 자부심을 바탕으로 브랜드만의 감성과 아이덴티티를 고객에게 전달하기 위해 최선을 다합니다.,48
뚜오미오,TUOMIO,https://image.msscdn.net/mfile_s01/_brand/free_medium/tuomio.png?202402011146,SINCE 2021,한국,"뚜오미오(TUOMIO)는 모두의 알터 에고(Alter Ego)를 위한 브랜드입니다. 타인이 내린 정의에 내 모습을 맞추는 것이 아닌, 나만의 다름에 주목하고 자신이 원하는 또 다른 자아를 찾아가는 과정의 순간을 포착합니다. 편안한 소재와 곡선적 구조를 조합한 디자인으로, 여러 겹으로 레이어링하여 자신이 원하는 모습으로 구성할 수 있는 소프트 유틸리티 콘셉트의 컬렉션을 선보입니다.",144
루루슈,LULUCHOU,https://image.msscdn.net/mfile_s01/_brand/free_medium/luluchou.png?202401091213,SINCE 2022,한국,루루슈(LULUCHOU)는 우아하고 러블리한 디테일과 웨어러블하고 컨템포러리한 실루엣의 디자인으로 일상에서 편안하게 착용하기 좋은 아이템을 매 시즌 다양하게 전개합니다.,51
